title="2d cpeak"
variables="x","y","cpk","cmin"
zone i=    42, j=    42
   0.929182E+00  -0.212676E-01
   0.890645E+00  -0.210527E-01
   0.777719E+00  -0.189470E-01
   0.698852E+00  -0.156837E-01
   0.701551E+00  -0.121454E-01
   0.657859E+00  -0.842134E-02
   0.539981E+00  -0.920275E-02
   0.477850E+00  -0.119369E-01
   0.585018E+00  -0.138593E-01
   0.758450E+00  -0.146384E-01
   0.847417E+00  -0.173765E-01
   0.928452E+00  -0.178406E-01
   0.911270E+00  -0.151690E-01
   0.881252E+00  -0.122587E-01
   0.775897E+00  -0.985383E-02
   0.666484E+00  -0.711184E-02
   0.660949E+00  -0.130330E-02
   0.652759E+00  -0.998467E-03
   0.694273E+00  -0.693948E-02
   0.680926E+00  -0.146404E-01
   0.670667E+00  -0.218447E-01
   0.701271E+00  -0.295470E-01
   0.736078E+00  -0.324396E-01
   0.766370E+00  -0.385601E-01
   0.811993E+00  -0.403888E-01
   0.876863E+00  -0.305097E-01
   0.916401E+00  -0.237735E-01
   0.927089E+00  -0.186218E-01
   0.924709E+00  -0.170890E-01
   0.902746E+00  -0.206452E-01
   0.854201E+00  -0.263238E-01
   0.847465E+00  -0.258713E-01
   0.849929E+00  -0.302303E-01
   0.876487E+00  -0.306462E-01
   0.899533E+00  -0.282941E-01
   0.889826E+00  -0.137280E-01
   0.884418E+00  -0.417917E-02
   0.885233E+00  -0.498943E-02
   0.890317E+00  -0.399795E-02
   0.917648E+00  -0.651153E-02
   0.943000E+00  -0.204333E-01
   0.946788E+00  -0.385883E-01
   0.940569E+00  -0.393889E-01
   0.888533E+00  -0.400003E-01
   0.824448E+00  -0.358394E-01
   0.797139E+00  -0.329445E-01
   0.784323E+00  -0.279300E-01
   0.750494E+00  -0.126059E-01
   0.654966E+00  -0.162676E-01
   0.610429E+00  -0.209248E-01
   0.670799E+00  -0.248343E-01
   0.802584E+00  -0.279034E-01
   0.891957E+00  -0.338720E-01
   0.938962E+00  -0.328777E-01
   0.942810E+00  -0.270051E-01
   0.920939E+00  -0.221247E-01
   0.810003E+00  -0.162051E-01
   0.701458E+00  -0.112737E-01
   0.784761E+00  -0.293553E-02
   0.772531E+00  -0.216296E-02
   0.763499E+00  -0.206381E-01
   0.761760E+00  -0.357140E-01
   0.739783E+00  -0.533506E-01
   0.765227E+00  -0.661914E-01
   0.821415E+00  -0.695145E-01
   0.824027E+00  -0.765855E-01
   0.846667E+00  -0.801436E-01
   0.898978E+00  -0.609798E-01
   0.941398E+00  -0.439713E-01
   0.954467E+00  -0.369494E-01
   0.950897E+00  -0.336111E-01
   0.934373E+00  -0.398578E-01
   0.909157E+00  -0.516564E-01
   0.907061E+00  -0.470516E-01
   0.900725E+00  -0.638745E-01
   0.912231E+00  -0.639313E-01
   0.921347E+00  -0.634056E-01
   0.928845E+00  -0.408565E-01
   0.926634E+00  -0.990191E-02
   0.925159E+00  -0.120055E-01
   0.929111E+00  -0.999458E-02
   0.944291E+00  -0.189225E-01
   0.965741E+00  -0.588672E-01
   0.965621E+00  -0.834350E-01
   0.952315E+00  -0.803108E-01
   0.924529E+00  -0.802329E-01
   0.890343E+00  -0.744145E-01
   0.873665E+00  -0.796161E-01
   0.853811E+00  -0.539775E-01
   0.828994E+00  -0.382146E-01
   0.806619E+00  -0.207046E-01
   0.727850E+00  -0.397024E-01
   0.759350E+00  -0.445660E-01
   0.848849E+00  -0.595020E-01
   0.916212E+00  -0.714809E-01
   0.956267E+00  -0.719302E-01
   0.964230E+00  -0.487858E-01
   0.939225E+00  -0.399402E-01
   0.867916E+00  -0.279748E-01
   0.804213E+00  -0.233280E-01
   0.882815E+00  -0.142798E+00
   0.880242E+00  -0.208751E+00
   0.884990E+00  -0.250138E+00
   0.864963E+00  -0.224059E+00
   0.843444E+00  -0.265322E+00
   0.871540E+00  -0.249625E+00
   0.885334E+00  -0.175955E+00
   0.898169E+00  -0.144703E+00
   0.914371E+00  -0.126948E+00
   0.940383E+00  -0.111729E+00
   0.961183E+00  -0.566309E-01
   0.970314E+00  -0.469375E-01
   0.970154E+00  -0.755533E-01
   0.961728E+00  -0.675725E-01
   0.953913E+00  -0.775682E-01
   0.948793E+00  -0.931321E-01
   0.951570E+00  -0.989026E-01
   0.954173E+00  -0.146956E+00
   0.960866E+00  -0.155601E+00
   0.961752E+00  -0.106751E+00
   0.962949E+00  -0.998468E-01
   0.965746E+00  -0.167790E+00
   0.962757E+00  -0.208088E+00
   0.971362E+00  -0.183224E+00
   0.978863E+00  -0.289290E+00
   0.981600E+00  -0.282403E+00
   0.976195E+00  -0.144068E+00
   0.960805E+00  -0.128929E+00
   0.940128E+00  -0.194199E+00
   0.926874E+00  -0.329108E+00
   0.927270E+00  -0.266019E+00
   0.912833E+00  -0.124147E+00
   0.882729E+00  -0.534057E-01
   0.871585E+00  -0.774286E-01
   0.873782E+00  -0.905379E-01
   0.918877E+00  -0.128924E+00
   0.952246E+00  -0.227262E+00
   0.969953E+00  -0.133754E+00
   0.974447E+00  -0.739419E-01
   0.959645E+00  -0.739242E-01
   0.922043E+00  -0.595360E-01
   0.894797E+00  -0.279116E-01
   0.964465E+00  -0.161693E-01
   0.965368E+00  -0.488537E-02
   0.953084E+00  -0.731516E-03
   0.951559E+00  -0.310082E-02
   0.961957E+00  -0.399838E-01
   0.959775E+00  -0.735567E-01
   0.956420E+00  -0.413430E-01
   0.951634E+00  -0.112604E+00
   0.962046E+00  -0.147708E+00
   0.973718E+00  -0.147654E+00
   0.984349E+00  -0.326977E-01
   0.990612E+00  -0.105323E+00
   0.992488E+00  -0.886243E-01
   0.989697E+00  -0.783089E-01
   0.984118E+00  -0.666234E-01
   0.981653E+00  -0.885172E-01
   0.984904E+00  -0.777127E-01
   0.989426E+00  -0.647446E-01
   0.990503E+00  -0.518672E-01
   0.991500E+00  -0.553459E-02
   0.990600E+00  -0.687195E-02
   0.988120E+00  -0.690659E-02
   0.990459E+00  -0.897398E-02
   0.990833E+00  -0.536706E-02
   0.994357E+00  -0.943962E-01
   0.996134E+00  -0.168749E+00
   0.993170E+00  -0.134926E+00
   0.987537E+00  -0.177768E+00
   0.981551E+00  -0.629493E-01
   0.976891E+00  -0.100327E+00
   0.974565E+00  -0.855707E-01
   0.973401E+00  -0.111358E-01
   0.978341E+00  -0.234881E-01
   0.964380E+00  -0.110692E+00
   0.956181E+00  -0.102691E+00
   0.970269E+00  -0.107391E+00
   0.983969E+00  -0.174077E+00
   0.987826E+00  -0.179160E+00
   0.992261E+00  -0.121715E+00
   0.989013E+00  -0.159232E+00
   0.965171E+00  -0.107410E+00
   0.963307E+00  -0.276678E-01
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01  -0.589280E-05
   0.100000E+01  -0.359733E-03
   0.100000E+01  -0.602149E-03
   0.100000E+01  -0.838403E-03
   0.100000E+01  -0.137346E-02
   0.100000E+01  -0.645282E-03
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01  -0.747126E-04
   0.100000E+01  -0.194261E-03
   0.100000E+01  -0.330168E-03
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01  -0.213133E-03
   0.100000E+01  -0.151157E-03
   0.100000E+01  -0.396297E-03
   0.100000E+01  -0.123426E-02
   0.100000E+01  -0.137496E-02
   0.100000E+01  -0.744060E-03
   0.100000E+01  -0.166871E-02
   0.100000E+01  -0.100080E-03
   0.100000E+01   0.000000E+00
   0.100000E+01  -0.850930E-03
   0.100000E+01  -0.893222E-03
   0.100000E+01  -0.853593E-03
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01   0.000000E+00
   0.100000E+01  -0.812857E-03
   0.100000E+01  -0.118867E-02
   0.100000E+01   0.000000E+00
   0.974842E+00  -0.391601E-01
zone i=  42,j=   42, D=(1,2), f=point, t= "peak/mintime=    600.00 days"
   0.000000E+00  -0.210083E-12
   0.000000E+00  -0.335746E-12
   0.000000E+00  -0.476642E-12
   0.000000E+00  -0.685797E-12
   0.000000E+00  -0.884780E-12
   0.000000E+00  -0.107336E-11
   0.000000E+00  -0.161472E-11
   0.000000E+00  -0.208373E-11
   0.000000E+00  -0.256484E-11
   0.000000E+00  -0.437698E-11
   0.000000E+00  -0.834295E-11
   0.000000E+00  -0.910275E-11
   0.000000E+00  -0.114890E-10
   0.000000E+00  -0.153763E-10
   0.000000E+00  -0.160100E-10
   0.000000E+00  -0.154171E-10
   0.000000E+00  -0.167221E-10
   0.000000E+00  -0.127130E-10
   0.000000E+00  -0.104802E-10
   0.000000E+00  -0.681439E-11
   0.000000E+00  -0.150912E-11
   0.000000E+00  -0.315352E-11
   0.000000E+00  -0.708478E-11
   0.000000E+00  -0.593448E-11
   0.000000E+00  -0.215727E-11
   0.000000E+00  -0.124833E-11
   0.000000E+00  -0.437799E-11
   0.000000E+00  -0.729264E-11
   0.000000E+00  -0.847307E-11
   0.000000E+00  -0.621237E-11
   0.000000E+00  -0.841100E-11
   0.000000E+00  -0.106585E-10
   0.000000E+00  -0.116373E-10
   0.000000E+00  -0.131841E-10
   0.000000E+00  -0.123599E-10
   0.000000E+00  -0.973136E-11
   0.000000E+00  -0.829808E-11
   0.000000E+00  -0.345038E-11
   0.000000E+00  -0.110642E-11
   0.000000E+00  -0.612914E-12
   0.000000E+00  -0.654561E-12
   0.221874E-13  -0.647475E-12
   0.779951E-14  -0.394581E-12
   0.792435E-14  -0.485373E-12
   0.942663E-14  -0.795919E-12
   0.118799E-13  -0.116895E-11
   0.135855E-13  -0.175470E-11
   0.121638E-13  -0.237850E-11
   0.114005E-13  -0.276916E-11
   0.143538E-13  -0.368952E-11
   0.176380E-13  -0.405018E-11
   0.170351E-13  -0.494827E-11
   0.991479E-14  -0.791200E-11
   0.473967E-14  -0.179158E-10
   0.864816E-13  -0.213342E-10
   0.484259E-13  -0.256017E-10
   0.997575E-14  -0.344131E-10
   0.203666E-13  -0.345574E-10
   0.195378E-12  -0.291306E-10
   0.557073E-12  -0.236273E-10
   0.971934E-12  -0.307454E-10
   0.184899E-11  -0.297513E-10
   0.241411E-11  -0.269861E-10
   0.258213E-11  -0.277252E-10
   0.263607E-11  -0.264996E-10
   0.184784E-11  -0.207733E-10
   0.132934E-11  -0.179427E-10
   0.132553E-11  -0.145680E-10
   0.171445E-11  -0.107534E-10
   0.164959E-11  -0.136427E-10
   0.141917E-11  -0.109998E-10
   0.806981E-12  -0.155234E-10
   0.168198E-11  -0.121091E-10
   0.287233E-11  -0.118775E-10
   0.354268E-11  -0.167481E-10
   0.329695E-11  -0.159454E-10
   0.390790E-11  -0.136626E-10
   0.397377E-11  -0.121959E-10
   0.288837E-11  -0.872581E-11
   0.138722E-11  -0.742330E-11
   0.856230E-12  -0.505594E-11
   0.555255E-12  -0.215468E-11
   0.177625E-12  -0.130225E-11
   0.599856E-13  -0.147648E-11
   0.231152E-13  -0.881102E-12
   0.242735E-13  -0.153477E-11
   0.318909E-13  -0.232268E-11
   0.383793E-13  -0.373801E-11
   0.409339E-13  -0.472343E-11
   0.381071E-13  -0.651262E-11
   0.451553E-13  -0.913763E-11
   0.535683E-13  -0.106319E-10
   0.642825E-13  -0.116590E-10
   0.589777E-13  -0.129282E-10
   0.261445E-13  -0.243125E-10
   0.177810E-13  -0.460509E-10
   0.128801E-13  -0.555743E-10
   0.210132E-13  -0.775848E-10
   0.431866E-13  -0.996362E-10
   0.682282E-13  -0.984620E-10
   0.399451E-12  -0.785576E-10
   0.122387E-11  -0.704243E-10
   0.233015E-11  -0.666179E-10
   0.440384E-11  -0.774036E-10
   0.632499E-11  -0.857149E-10
   0.748279E-11  -0.748271E-10
   0.697333E-11  -0.680132E-10
   0.503529E-11  -0.651595E-10
   0.400724E-11  -0.499080E-10
   0.435508E-11  -0.352126E-10
   0.504547E-11  -0.288100E-10
   0.547573E-11  -0.330153E-10
   0.423825E-11  -0.408809E-10
   0.232154E-11  -0.385251E-10
   0.640173E-11  -0.362566E-10
   0.113157E-10  -0.414516E-10
   0.146891E-10  -0.505021E-10
   0.147661E-10  -0.498338E-10
   0.148441E-10  -0.423509E-10
   0.112580E-10  -0.364956E-10
   0.722607E-11  -0.286817E-10
   0.501164E-11  -0.212388E-10
   0.264677E-11  -0.135208E-10
   0.152982E-11  -0.677010E-11
   0.400187E-12  -0.364373E-11
   0.218973E-12  -0.350754E-11
   0.500221E-13  -0.161007E-11
   0.600139E-13  -0.283102E-11
   0.884472E-13  -0.466496E-11
   0.115486E-12  -0.628874E-11
   0.124433E-12  -0.896814E-11
   0.130280E-12  -0.164316E-10
   0.147812E-12  -0.204789E-10
   0.178723E-12  -0.278747E-10
   0.219377E-12  -0.306266E-10
   0.177664E-12  -0.335803E-10
   0.814314E-13  -0.607985E-10
   0.475824E-13  -0.863748E-10
   0.289920E-13  -0.116596E-09
   0.609772E-13  -0.178256E-09
   0.137379E-12  -0.185949E-09
   0.231226E-12  -0.189534E-09
   0.647650E-12  -0.157135E-09
   0.225241E-11  -0.117461E-09
   0.495966E-11  -0.142933E-09
   0.929247E-11  -0.171152E-09
   0.156462E-10  -0.157671E-09
   0.180586E-10  -0.160704E-09
   0.170580E-10  -0.155690E-09
   0.118921E-10  -0.119398E-09
   0.765639E-11  -0.945751E-10
   0.117886E-10  -0.729944E-10
   0.127522E-10  -0.662366E-10
   0.137557E-10  -0.756378E-10
   0.100666E-10  -0.818058E-10
   0.602455E-11  -0.930796E-10
   0.183056E-10  -0.982718E-10
   0.351951E-10  -0.945372E-10
   0.507130E-10  -0.993217E-10
   0.504960E-10  -0.997086E-10
   0.430902E-10  -0.820319E-10
   0.295203E-10  -0.708809E-10
   0.194052E-10  -0.658075E-10
   0.119866E-10  -0.496495E-10
   0.690994E-11  -0.316061E-10
   0.284279E-11  -0.100990E-10
   0.931240E-12  -0.842041E-11
   0.460702E-12  -0.771127E-11
   0.104373E-12  -0.484404E-11
   0.161767E-12  -0.572803E-11
   0.266057E-12  -0.851028E-11
   0.327494E-12  -0.126039E-10
   0.373911E-12  -0.167289E-10
   0.448889E-12  -0.386760E-10
   0.511286E-12  -0.494357E-10
   0.625187E-12  -0.646549E-10
   0.648000E-12  -0.730958E-10
   0.525295E-12  -0.761984E-10
   0.260309E-12  -0.143612E-09
   0.138331E-12  -0.199321E-09
   0.731851E-13  -0.229329E-09
   0.146949E-12  -0.342103E-09
   0.405959E-12  -0.380268E-09
   0.656844E-12  -0.344388E-09
   0.929110E-12  -0.306899E-09
   0.444395E-11  -0.229125E-09
   0.867536E-11  -0.230206E-09
   0.200042E-10  -0.300909E-09
   0.316580E-10  -0.318814E-09
   0.374273E-10  -0.284572E-09
   0.349345E-10  -0.249198E-09
   0.257179E-10  -0.208950E-09
   0.189687E-10  -0.171428E-09
   0.311489E-10  -0.145893E-09
   0.350601E-10  -0.113312E-09
   0.319727E-10  -0.147286E-09
   0.222436E-10  -0.147189E-09
   0.170217E-10  -0.168374E-09
   0.551608E-10  -0.205370E-09
   0.800475E-10  -0.213526E-09
   0.131165E-09  -0.226483E-09
   0.133972E-09  -0.197365E-09
   0.119290E-09  -0.162579E-09
   0.565890E-10  -0.159539E-09
   0.435358E-10  -0.144068E-09
   0.314770E-10  -0.930676E-10
   0.147234E-10  -0.431071E-10
   0.460103E-11  -0.243541E-10
   0.208766E-11  -0.181116E-10
   0.101437E-11  -0.153633E-10
   0.235314E-12  -0.991148E-11
   0.373716E-12  -0.135828E-10
   0.690947E-12  -0.148545E-10
   0.103785E-11  -0.202346E-10
   0.114095E-11  -0.303450E-10
   0.122220E-11  -0.625270E-10
   0.174359E-11  -0.940978E-10
   0.178838E-11  -0.153942E-09
   0.203814E-11  -0.176917E-09
   0.178803E-11  -0.245529E-09
   0.821926E-12  -0.304214E-09
   0.389517E-12  -0.386932E-09
   0.185351E-12  -0.582296E-09
   0.334564E-12  -0.607427E-09
   0.922492E-12  -0.660448E-09
   0.180284E-11  -0.699017E-09
   0.237677E-11  -0.527203E-09
   0.734573E-11  -0.441575E-09
   0.161577E-10  -0.449721E-09
   0.346310E-10  -0.517392E-09
   0.640289E-10  -0.547852E-09
   0.775147E-10  -0.510533E-09
   0.676392E-10  -0.421910E-09
   0.534140E-10  -0.355596E-09
   0.523210E-10  -0.315714E-09
   0.737624E-10  -0.292198E-09
   0.787341E-10  -0.290160E-09
   0.758665E-10  -0.281787E-09
   0.619287E-10  -0.294637E-09
   0.641320E-10  -0.375065E-09
   0.111663E-09  -0.354821E-09
   0.250133E-09  -0.402661E-09
   0.325344E-09  -0.398286E-09
   0.317737E-09  -0.348101E-09
   0.232523E-09  -0.352342E-09
   0.117708E-09  -0.315736E-09
   0.101339E-09  -0.271230E-09
   0.620052E-10  -0.166755E-09
   0.329995E-10  -0.846747E-10
   0.936089E-11  -0.541923E-10
   0.368310E-11  -0.410332E-10
   0.220604E-11  -0.300873E-10
   0.539367E-12  -0.302378E-10
   0.838437E-12  -0.306441E-10
   0.147745E-11  -0.306048E-10
   0.257807E-11  -0.349229E-10
   0.310639E-11  -0.510393E-10
   0.341045E-11  -0.107854E-09
   0.483026E-11  -0.188586E-09
   0.548519E-11  -0.319645E-09
   0.583200E-11  -0.389732E-09
   0.519947E-11  -0.481922E-09
   0.252484E-11  -0.657189E-09
   0.815376E-12  -0.908208E-09
   0.395384E-12  -0.115783E-08
   0.730968E-12  -0.133964E-08
   0.211503E-11  -0.131405E-08
   0.509086E-11  -0.125739E-08
   0.764598E-11  -0.962897E-09
   0.143545E-10  -0.896936E-09
   0.376607E-10  -0.840896E-09
   0.769006E-10  -0.916181E-09
   0.121147E-09  -0.955505E-09
   0.146000E-09  -0.892046E-09
   0.156794E-09  -0.773596E-09
   0.129698E-09  -0.563270E-09
   0.138573E-09  -0.523686E-09
   0.203345E-09  -0.598092E-09
   0.226704E-09  -0.537332E-09
   0.150338E-09  -0.498369E-09
   0.157098E-09  -0.562771E-09
   0.168797E-09  -0.656893E-09
   0.323008E-09  -0.748590E-09
   0.582874E-09  -0.799602E-09
   0.721055E-09  -0.754936E-09
   0.720955E-09  -0.647273E-09
   0.433456E-09  -0.643340E-09
   0.347143E-09  -0.597233E-09
   0.225968E-09  -0.473144E-09
   0.137963E-09  -0.298042E-09
   0.602020E-10  -0.168552E-09
   0.141669E-10  -0.111830E-09
   0.729351E-11  -0.832563E-10
   0.554249E-11  -0.591614E-10
   0.125023E-11  -0.830383E-10
   0.179632E-11  -0.647239E-10
   0.366625E-11  -0.567874E-10
   0.597551E-11  -0.614826E-10
   0.722509E-11  -0.995873E-10
   0.780814E-11  -0.169132E-09
   0.114236E-10  -0.352141E-09
   0.159798E-10  -0.610794E-09
   0.156984E-10  -0.772419E-09
   0.120514E-10  -0.986671E-09
   0.619190E-11  -0.126363E-08
   0.249425E-11  -0.181039E-08
   0.791486E-12  -0.231522E-08
   0.157845E-11  -0.238899E-08
   0.415765E-11  -0.223380E-08
   0.103861E-10  -0.218371E-08
   0.196166E-10  -0.218728E-08
   0.277105E-10  -0.176224E-08
   0.821747E-10  -0.164280E-08
   0.154933E-09  -0.163446E-08
   0.255811E-09  -0.168245E-08
   0.313246E-09  -0.147139E-08
   0.315296E-09  -0.118779E-08
   0.315987E-09  -0.922796E-09
   0.392676E-09  -0.958504E-09
   0.510776E-09  -0.108584E-08
   0.559310E-09  -0.106031E-08
   0.340507E-09  -0.112185E-08
   0.386789E-09  -0.128108E-08
   0.492591E-09  -0.134611E-08
   0.746419E-09  -0.144052E-08
   0.141363E-08  -0.144082E-08
   0.166817E-08  -0.140715E-08
   0.132367E-08  -0.137627E-08
   0.101477E-08  -0.134746E-08
   0.727205E-09  -0.115036E-08
   0.489975E-09  -0.902670E-09
   0.302438E-09  -0.498548E-09
   0.927112E-10  -0.373481E-09
   0.284971E-10  -0.236873E-09
   0.160644E-10  -0.159939E-09
   0.119052E-10  -0.930230E-10
   0.348910E-11  -0.165343E-09
   0.407846E-11  -0.144463E-09
   0.935509E-11  -0.117352E-09
   0.152913E-10  -0.121286E-09
   0.205665E-10  -0.133281E-09
   0.193917E-10  -0.333867E-09
   0.247692E-10  -0.470061E-09
   0.374164E-10  -0.109575E-08
   0.411107E-10  -0.153077E-08
   0.340629E-10  -0.178441E-08
   0.166108E-10  -0.238210E-08
   0.713127E-11  -0.326519E-08
   0.206005E-11  -0.440171E-08
   0.203308E-11  -0.496677E-08
   0.914397E-11  -0.451689E-08
   0.235830E-10  -0.397199E-08
   0.547102E-10  -0.365332E-08
   0.907785E-10  -0.303493E-08
   0.191750E-09  -0.257923E-08
   0.317972E-09  -0.288429E-08
   0.554605E-09  -0.278922E-08
   0.636163E-09  -0.238686E-08
   0.672984E-09  -0.177569E-08
   0.704560E-09  -0.164043E-08
   0.949645E-09  -0.178419E-08
   0.139619E-08  -0.188099E-08
   0.138906E-08  -0.177621E-08
   0.103337E-08  -0.188806E-08
   0.108600E-08  -0.230090E-08
   0.124305E-08  -0.261299E-08
   0.201270E-08  -0.244508E-08
   0.259438E-08  -0.270924E-08
   0.285231E-08  -0.242207E-08
   0.269580E-08  -0.220114E-08
   0.220467E-08  -0.228450E-08
   0.168453E-08  -0.210078E-08
   0.108804E-08  -0.171958E-08
   0.554701E-09  -0.114822E-08
   0.165451E-09  -0.782476E-09
   0.568069E-10  -0.540263E-09
   0.311280E-10  -0.329114E-09
   0.235609E-10  -0.109961E-09
   0.117826E-10  -0.361249E-09
   0.131803E-10  -0.327287E-09
   0.220555E-10  -0.285975E-09
   0.341245E-10  -0.239607E-09
   0.455933E-10  -0.321957E-09
   0.556347E-10  -0.464778E-09
   0.617731E-10  -0.874111E-09
   0.846559E-10  -0.175675E-08
   0.823027E-10  -0.268661E-08
   0.718866E-10  -0.359620E-08
   0.481296E-10  -0.408008E-08
   0.188362E-10  -0.632164E-08
   0.550594E-11  -0.788727E-08
   0.452537E-11  -0.788799E-08
   0.147137E-10  -0.829014E-08
   0.559176E-10  -0.804814E-08
   0.115881E-09  -0.676438E-08
   0.225274E-09  -0.611839E-08
   0.399145E-09  -0.503560E-08
   0.713832E-09  -0.489642E-08
   0.107821E-08  -0.454767E-08
   0.132062E-08  -0.376073E-08
   0.137020E-08  -0.287938E-08
   0.150314E-08  -0.289434E-08
   0.194669E-08  -0.309090E-08
   0.323755E-08  -0.335065E-08
   0.352524E-08  -0.367734E-08
   0.274232E-08  -0.387303E-08
   0.275767E-08  -0.409541E-08
   0.328625E-08  -0.451789E-08
   0.384708E-08  -0.464749E-08
   0.540142E-08  -0.484088E-08
   0.622835E-08  -0.466981E-08
   0.617680E-08  -0.418289E-08
   0.496050E-08  -0.393093E-08
   0.355121E-08  -0.396289E-08
   0.224725E-08  -0.298383E-08
   0.107439E-08  -0.238889E-08
   0.287354E-09  -0.184506E-08
   0.101160E-09  -0.129055E-08
   0.582569E-10  -0.443343E-09
   0.315981E-10  -0.143187E-09
   0.424149E-10  -0.871956E-09
   0.443904E-10  -0.751309E-09
   0.616286E-10  -0.622676E-09
   0.850074E-10  -0.651092E-09
   0.102416E-09  -0.673192E-09
   0.143801E-09  -0.105150E-08
   0.154514E-09  -0.166354E-08
   0.201586E-09  -0.301059E-08
   0.200554E-09  -0.490332E-08
   0.181678E-09  -0.603981E-08
   0.106036E-09  -0.710265E-08
   0.487846E-10  -0.101116E-07
   0.174062E-10  -0.136888E-07
   0.799041E-11  -0.146180E-07
   0.270569E-10  -0.147118E-07
   0.113342E-09  -0.143170E-07
   0.296887E-09  -0.140425E-07
   0.568519E-09  -0.120627E-07
   0.725005E-09  -0.101551E-07
   0.157191E-08  -0.856437E-08
   0.235426E-08  -0.764469E-08
   0.263572E-08  -0.581376E-08
   0.305779E-08  -0.469664E-08
   0.326612E-08  -0.485321E-08
   0.391060E-08  -0.572615E-08
   0.727389E-08  -0.640338E-08
   0.802149E-08  -0.697294E-08
   0.724929E-08  -0.805824E-08
   0.753790E-08  -0.862708E-08
   0.925714E-08  -0.791024E-08
   0.101273E-07  -0.775289E-08
   0.112924E-07  -0.792673E-08
   0.150496E-07  -0.785848E-08
   0.150143E-07  -0.772120E-08
   0.959680E-08  -0.599766E-08
   0.772916E-08  -0.630657E-08
   0.414226E-08  -0.662666E-08
   0.185193E-08  -0.580197E-08
   0.444089E-09  -0.462611E-08
   0.198875E-09  -0.240840E-08
   0.114309E-09  -0.114126E-08
   0.523343E-10  -0.253720E-09
   0.123362E-09  -0.195747E-08
   0.128287E-09  -0.166377E-08
   0.160590E-09  -0.140166E-08
   0.215342E-09  -0.141754E-08
   0.241605E-09  -0.137096E-08
   0.275612E-09  -0.182510E-08
   0.397039E-09  -0.330931E-08
   0.430584E-09  -0.658944E-08
   0.454617E-09  -0.872335E-08
   0.385725E-09  -0.105436E-07
   0.269408E-09  -0.135614E-07
   0.143877E-09  -0.165388E-07
   0.498236E-10  -0.234051E-07
   0.170408E-10  -0.244744E-07
   0.356242E-10  -0.249592E-07
   0.189452E-09  -0.260025E-07
   0.611680E-09  -0.247102E-07
   0.131721E-08  -0.230890E-07
   0.196561E-08  -0.174205E-07
   0.309113E-08  -0.178781E-07
   0.543782E-08  -0.119018E-07
   0.660479E-08  -0.818693E-08
   0.635696E-08  -0.725298E-08
   0.742241E-08  -0.865450E-08
   0.117611E-07  -0.112304E-07
   0.152394E-07  -0.137680E-07
   0.153817E-07  -0.131064E-07
   0.180193E-07  -0.137803E-07
   0.215797E-07  -0.153727E-07
   0.254095E-07  -0.148821E-07
   0.257961E-07  -0.126834E-07
   0.288936E-07  -0.137318E-07
   0.305058E-07  -0.135165E-07
   0.303236E-07  -0.119080E-07
   0.223477E-07  -0.111577E-07
   0.139256E-07  -0.109995E-07
   0.738327E-08  -0.116703E-07
   0.272604E-08  -0.114522E-07
   0.807509E-09  -0.885039E-08
   0.487369E-09  -0.653952E-08
   0.172177E-09  -0.230583E-08
   0.898835E-10  -0.762583E-09
   0.388832E-09  -0.359492E-08
   0.330968E-09  -0.366442E-08
   0.361466E-09  -0.327810E-08
   0.501061E-09  -0.291674E-08
   0.546627E-09  -0.294591E-08
   0.606286E-09  -0.326790E-08
   0.774103E-09  -0.837722E-08
   0.107883E-08  -0.123851E-07
   0.101696E-08  -0.159339E-07
   0.847401E-09  -0.181166E-07
   0.631827E-09  -0.238737E-07
   0.289129E-09  -0.290863E-07
   0.122641E-09  -0.334166E-07
   0.392589E-10  -0.405859E-07
   0.381931E-10  -0.484939E-07
   0.224923E-09  -0.438277E-07
   0.118623E-08  -0.416298E-07
   0.278299E-08  -0.389146E-07
   0.488821E-08  -0.340628E-07
   0.771934E-08  -0.311266E-07
   0.113030E-07  -0.186103E-07
   0.140736E-07  -0.137186E-07
   0.142520E-07  -0.125148E-07
   0.162933E-07  -0.138823E-07
   0.274846E-07  -0.183651E-07
   0.394329E-07  -0.226078E-07
   0.394334E-07  -0.251111E-07
   0.386840E-07  -0.260893E-07
   0.505403E-07  -0.240205E-07
   0.597240E-07  -0.231407E-07
   0.673642E-07  -0.223393E-07
   0.713801E-07  -0.191185E-07
   0.732825E-07  -0.205323E-07
   0.680787E-07  -0.218443E-07
   0.412766E-07  -0.190615E-07
   0.209800E-07  -0.212036E-07
   0.110552E-07  -0.191791E-07
   0.411363E-08  -0.174230E-07
   0.216462E-08  -0.164838E-07
   0.899384E-09  -0.109123E-07
   0.222623E-09  -0.435215E-08
   0.157399E-09  -0.301890E-08
   0.103129E-08  -0.734171E-08
   0.975982E-09  -0.712611E-08
